"gene.symbol"	"egID"	"gene.set"
"PLCL1"	5334	"phen"
"PLCL2"	23228	"phen"
"PLD1"	5337	"phen"
"PLD2"	5338	"phen"
"PLD4"	122618	"phen"
"PLEC"	5339	"phen"
"PLEK"	5341	"phen"
"PLEKHA1"	59338	"phen"
"PLEKHA2"	59339	"phen"
"PLEKHA5"	54477	"phen"
"PLEKHG1"	57480	"phen"
"PLEKHG5"	57449	"phen"
"PLEKHM1"	9842	"phen"
"PLEKHM2"	23207	"phen"
"PLEKHO1"	51177	"phen"
"PLG"	5340	"phen"
"PLIN1"	5346	"phen"
"PLIN2"	123	"phen"
"PLIN4"	729359	"phen"
"PLIN5"	440503	"phen"
"PLK1"	5347	"phen"
"PLK2"	10769	"phen"
"PLK3"	1263	"phen"
"PLK4"	10733	"phen"
"PLN"	5350	"phen"
"PLOD1"	5351	"phen"
"PLOD2"	5352	"phen"
"PLOD3"	8985	"phen"
"PLP1"	5354	"phen"
"PLRG1"	5356	"phen"
"PLS3"	5358	"phen"
"PLSCR1"	5359	"phen"
"PLSCR3"	57048	"phen"
"PLTP"	5360	"phen"
"PLVAP"	83483	"phen"
"PLXDC2"	84898	"phen"
"PLXNA1"	5361	"phen"
"PLXNA2"	5362	"phen"
"PLXNA3"	55558	"phen"
"PLXNA4"	91584	"phen"
"PLXNB1"	5364	"phen"
"PLXNB2"	23654	"phen"
"PLXNC1"	10154	"phen"
"PLXND1"	23129	"phen"
"PMCH"	5367	"phen"
"PMEL"	6490	"phen"
"PML"	5371	"phen"
"PMM2"	5373	"phen"
"PMP22"	5376	"phen"
"PMPCB"	9512	"phen"
"PMS1"	5378	"phen"
"PMS2"	5395	"phen"
"PNKD"	25953	"phen"
"PNKP"	11284	"phen"
"PNLIP"	5406	"phen"
"PNLIPRP2"	5408	"phen"
"PNMT"	5409	"phen"
"PNN"	5411	"phen"
"PNO1"	56902	"phen"
"PNOC"	5368	"phen"
"PNP"	4860	"phen"
"PNPLA1"	285848	"phen"
"PNPLA2"	57104	"phen"
"PNPLA6"	10908	"phen"
"PNPLA8"	50640	"phen"
"PNPO"	55163	"phen"
"PNPT1"	87178	"phen"
"PNRC2"	55629	"phen"
"POC1A"	25886	"phen"
"POF1B"	79983	"phen"
"POFUT1"	23509	"phen"
"POFUT2"	23275	"phen"
"POGLUT1"	56983	"phen"
"POLA1"	5422	"phen"
"POLB"	5423	"phen"
"POLD1"	5424	"phen"
"POLE"	5426	"phen"
"POLG"	5428	"phen"
"POLG2"	11232	"phen"
"POLH"	5429	"phen"
"POLI"	11201	"phen"
"POLK"	51426	"phen"
"POLL"	27343	"phen"
"POLM"	27434	"phen"
"POLQ"	10721	"phen"
"POLR1C"	9533	"phen"
"POLR1D"	51082	"phen"
"POLR1E"	64425	"phen"
"POLR2A"	5430	"phen"
"POLR3A"	11128	"phen"
"POLR3B"	55703	"phen"
"POLR3E"	55718	"phen"
"POLR3F"	10621	"phen"
"POMC"	5443	"phen"
"POMGNT1"	55624	"phen"
"POMGNT2"	84892	"phen"
"POMK"	84197	"phen"
"POMP"	51371	"phen"
"POMT1"	10585	"phen"
"POMT2"	29954	"phen"
"PON1"	5444	"phen"
"PON2"	5445	"phen"
"PON3"	5446	"phen"
"POP4"	10775	"phen"
"POPDC2"	64091	"phen"
"POR"	5447	"phen"
"PORCN"	64840	"phen"
"POSTN"	10631	"phen"
"POT1"	25913	"phen"
"POU1F1"	5449	"phen"
"POU2AF1"	5450	"phen"
"POU2F1"	5451	"phen"
"POU2F2"	5452	"phen"
"POU2F3"	25833	"phen"
"POU3F2"	5454	"phen"
"POU3F3"	5455	"phen"
"POU3F4"	5456	"phen"
"POU4F1"	5457	"phen"
"POU4F2"	5458	"phen"
"POU4F3"	5459	"phen"
"POU5F1"	5460	"phen"
"POU5F2"	134187	"phen"
"POU6F2"	11281	"phen"
"PPAP2B"	8613	"phen"
"PPARA"	5465	"phen"
"PPARD"	5467	"phen"
"PPARG"	5468	"phen"
"PPARGC1A"	10891	"phen"
"PPARGC1B"	133522	"phen"
"PPIA"	5478	"phen"
"PPIB"	5479	"phen"
"PPIF"	10105	"phen"
"PPM1A"	5494	"phen"
"PPM1B"	5495	"phen"
"PPM1D"	8493	"phen"
"PPM1F"	9647	"phen"
"PPM1G"	5496	"phen"
"PPM1K"	152926	"phen"
"PPM1L"	151742	"phen"
"PPME1"	51400	"phen"
"PPOX"	5498	"phen"
"PPP1R10"	5514	"phen"
"PPP1R12A"	4659	"phen"
"PPP1R13B"	23368	"phen"
"PPP1R13L"	10848	"phen"
"PPP1R14C"	81706	"phen"
"PPP1R15A"	23645	"phen"
"PPP1R15B"	84919	"phen"
"PPP1R17"	10842	"phen"
"PPP1R1A"	5502	"phen"
"PPP1R1B"	84152	"phen"
"PPP1R3A"	5506	"phen"
"PPP1R3B"	79660	"phen"
"PPP1R3C"	5507	"phen"
"PPP1R8"	5511	"phen"
"PPP1R9A"	55607	"phen"
"PPP1R9B"	84687	"phen"
"PPP2CA"	5515	"phen"
"PPP2R1A"	5518	"phen"
"PPP2R1B"	5519	"phen"
"PPP2R2B"	5521	"phen"
"PPP2R3C"	55012	"phen"
"PPP2R5D"	5528	"phen"
"PPP3CA"	5530	"phen"
"PPP3CB"	5532	"phen"
"PPP3CC"	5533	"phen"
"PPP3R1"	5534	"phen"
"PPP4C"	5531	"phen"
"PPP5C"	5536	"phen"
"PPRC1"	23082	"phen"
"PPT1"	5538	"phen"
"PPT2"	9374	"phen"
"PQBP1"	10084	"phen"
"PRAM1"	84106	"phen"
"PRAP1"	118471	"phen"
"PRCC"	5546	"phen"
"PRCD"	768206	"phen"
"PRDM1"	639	"phen"
"PRDM14"	63978	"phen"
"PRDM15"	63977	"phen"
"PRDM16"	63976	"phen"
"PRDM2"	7799	"phen"
"PRDM5"	11107	"phen"
"PRDM8"	56978	"phen"
"PRDM9"	56979	"phen"
"PRDX1"	5052	"phen"
"PRDX2"	7001	"phen"
"PRDX4"	10549	"phen"
"PRDX6"	9588	"phen"
"PREP"	5550	"phen"
"PREPL"	9581	"phen"
"PREX1"	57580	"phen"
"PRF1"	5551	"phen"
"PRG2"	5553	"phen"
"PRG4"	10216	"phen"
"PRICKLE1"	144165	"phen"
"PRICKLE2"	166336	"phen"
"PRIMA1"	145270	"phen"
"PRIMPOL"	201973	"phen"
"PRKAA1"	5562	"phen"
"PRKAA2"	5563	"phen"
"PRKAB1"	5564	"phen"
"PRKAB2"	5565	"phen"
"PRKACA"	5566	"phen"
"PRKACB"	5567	"phen"
"PRKAG1"	5571	"phen"
"PRKAG2"	51422	"phen"
"PRKAG3"	53632	"phen"
"PRKAR1A"	5573	"phen"
"PRKAR1B"	5575	"phen"
"PRKAR2B"	5577	"phen"
"PRKCA"	5578	"phen"
"PRKCB"	5579	"phen"
"PRKCD"	5580	"phen"
"PRKCDBP"	112464	"phen"
"PRKCE"	5581	"phen"
"PRKCG"	5582	"phen"
"PRKCH"	5583	"phen"
"PRKCI"	5584	"phen"
"PRKCQ"	5588	"phen"
"PRKCSH"	5589	"phen"
"PRKCZ"	5590	"phen"
"PRKD1"	5587	"phen"
"PRKD2"	25865	"phen"
"PRKDC"	5591	"phen"
"PRKG1"	5592	"phen"
"PRKG2"	5593	"phen"
"PRKRA"	8575	"phen"
"PRL"	5617	"phen"
"PRLH"	51052	"phen"
"PRLHR"	2834	"phen"
"PRLR"	5618	"phen"
"PRM3"	58531	"phen"
"PRMT1"	3276	"phen"
"PRMT2"	3275	"phen"
"PRMT3"	10196	"phen"
"PRMT5"	10419	"phen"
"PRMT6"	55170	"phen"
"PRMT7"	54496	"phen"
"PRMT8"	56341	"phen"
"PRND"	23627	"phen"
"PRNP"	5621	"phen"
"PROC"	5624	"phen"
"PROCR"	10544	"phen"
"PRODH"	5625	"phen"
"PROK2"	60675	"phen"
"PROKR1"	10887	"phen"
"PROKR2"	128674	"phen"
"PROM1"	8842	"phen"
"PROP1"	5626	"phen"
"PROS1"	5627	"phen"
"PROX1"	5629	"phen"
"PROZ"	8858	"phen"
"PRPF19"	27339	"phen"
"PRPF3"	9129	"phen"
"PRPF31"	26121	"phen"
"PRPF6"	24148	"phen"
"PRPF8"	10594	"phen"
"PRPH"	5630	"phen"
"PRPH2"	5961	"phen"
"PRPS1"	5631	"phen"
"PRPSAP2"	5636	"phen"
"PRRT2"	112476	"phen"
"PRRX1"	5396	"phen"
"PRRX2"	51450	"phen"
"PRSS1"	5644	"phen"
"PRSS12"	8492	"phen"
"PRSS16"	10279	"phen"
"PRSS2"	5645	"phen"
"PRSS21"	10942	"phen"
"PRSS37"	136242	"phen"
"PRSS50"	29122	"phen"
"PRSS56"	646960	"phen"
"PRSS8"	5652	"phen"
"PRTN3"	5657	"phen"
"PRUNE"	58497	"phen"
"PRX"	57716	"phen"
"PSAP"	5660	"phen"
"PSAT1"	29968	"phen"
"PSCA"	8000	"phen"
"PSEN1"	5663	"phen"
"PSEN2"	5664	"phen"
"PSENEN"	55851	"phen"
"PSG1"	5669	"phen"
"PSIP1"	11168	"phen"
"PSKH1"	5681	"phen"
"PSMA6"	5687	"phen"
"PSMB10"	5699	"phen"
"PSMB11"	122706	"phen"
"PSMB8"	5696	"phen"
"PSMB9"	5698	"phen"
"PSMC1"	5700	"phen"
"PSMC3"	5702	"phen"
"PSMC3IP"	29893	"phen"
"PSMC4"	5704	"phen"
"PSMD4"	5710	"phen"
"PSMD7"	5713	"phen"
"PSME1"	5720	"phen"
"PSME2"	5721	"phen"
"PSME3"	10197	"phen"
"PSME4"	23198	"phen"
"PSMG1"	8624	"phen"
"PSPH"	5723	"phen"
"PSPN"	5623	"phen"
"PSTPIP1"	9051	"phen"
"PSTPIP2"	9050	"phen"
"PTAFR"	5724	"phen"
"PTBP2"	58155	"phen"
"PTCH1"	5727	"phen"
"PTCH2"	8643	"phen"
"PTCHD1"	139411	"phen"
"PTCRA"	171558	"phen"
"PTDSS1"	9791	"phen"
"PTEN"	5728	"phen"
"PTF1A"	256297	"phen"
"PTGDR"	5729	"phen"
"PTGDR2"	11251	"phen"
"PTGDS"	5730	"phen"
"PTGER1"	5731	"phen"
"PTGER2"	5732	"phen"
"PTGER3"	5733	"phen"
"PTGER4"	5734	"phen"
"PTGES"	9536	"phen"
"PTGES2"	80142	"phen"
"PTGES3"	10728	"phen"
"PTGFR"	5737	"phen"
"PTGIR"	5739	"phen"
"PTGIS"	5740	"phen"
"PTGS1"	5742	"phen"
"PTGS2"	5743	"phen"
"PTH"	5741	"phen"
"PTH1R"	5745	"phen"
"PTH2"	113091	"phen"
"PTHLH"	5744	"phen"
"PTK2"	5747	"phen"
"PTK2B"	2185	"phen"
"PTK6"	5753	"phen"
"PTK7"	5754	"phen"
"PTN"	5764	"phen"
"PTP4A3"	11156	"phen"
"PTPMT1"	114971	"phen"
"PTPN1"	5770	"phen"
"PTPN11"	5781	"phen"
"PTPN12"	5782	"phen"
"PTPN13"	5783	"phen"
"PTPN14"	5784	"phen"
"PTPN2"	5771	"phen"
"PTPN22"	26191	"phen"
"PTPN3"	5774	"phen"
"PTPN4"	5775	"phen"
"PTPN6"	5777	"phen"
"PTPN9"	5780	"phen"
"PTPRA"	5786	"phen"
"PTPRB"	5787	"phen"
"PTPRC"	5788	"phen"
"PTPRCAP"	5790	"phen"
"PTPRE"	5791	"phen"
"PTPRF"	5792	"phen"
"PTPRG"	5793	"phen"
"PTPRH"	5794	"phen"
"PTPRJ"	5795	"phen"
"PTPRM"	5797	"phen"
"PTPRN"	5798	"phen"
"PTPRN2"	5799	"phen"
"PTPRO"	5800	"phen"
"PTPRQ"	374462	"phen"
"PTPRR"	5801	"phen"
"PTPRS"	5802	"phen"
"PTPRT"	11122	"phen"
"PTPRZ1"	5803	"phen"
"PTRF"	284119	"phen"
"PTRH2"	51651	"phen"
"PTS"	5805	"phen"
"PTTG1"	9232	"phen"
"PTX3"	5806	"phen"
"PUF60"	22827	"phen"
"PUM1"	9698	"phen"
"PURA"	5813	"phen"
"PUS1"	80324	"phen"
"PUS7L"	83448	"phen"
"PVALB"	5816	"phen"
"PVR"	5817	"phen"
"PVRL1"	5818	"phen"
"PVRL2"	5819	"phen"
"PVRL3"	25945	"phen"
"PVRL4"	81607	"phen"
"PXMP2"	5827	"phen"
"PXN"	5829	"phen"
"PYCARD"	29108	"phen"
"PYCR1"	5831	"phen"
"PYGL"	5836	"phen"
"PYGM"	5837	"phen"
"PYGO1"	26108	"phen"
"PYGO2"	90780	"phen"
"PYY"	5697	"phen"
"QDPR"	5860	"phen"
"QKI"	9444	"phen"
"QPCT"	25797	"phen"
"QPCTL"	54814	"phen"
"QPRT"	23475	"phen"
"QRFPR"	84109	"phen"
"RAB18"	22931	"phen"
"RAB23"	51715	"phen"
"RAB25"	57111	"phen"
"RAB27A"	5873	"phen"
"RAB27B"	5874	"phen"
"RAB28"	9364	"phen"
"RAB29"	8934	"phen"
"RAB33B"	83452	"phen"
"RAB38"	23682	"phen"
"RAB39B"	116442	"phen"
"RAB3A"	5864	"phen"
"RAB3B"	5865	"phen"
"RAB3C"	115827	"phen"
"RAB3D"	9545	"phen"
"RAB3GAP1"	22930	"phen"
"RAB3GAP2"	25782	"phen"
"RAB40AL"	282808	"phen"
"RAB5C"	5878	"phen"
"RAB7A"	7879	"phen"
"RAB8A"	4218	"phen"
"RABEP1"	9135	"phen"
"RABGAP1L"	9910	"phen"
"RABGEF1"	27342	"phen"
"RABGGTA"	5875	"phen"
"RABL2A"	11159	"phen"
"RAC1"	5879	"phen"
"RAC2"	5880	"phen"
"RAC3"	5881	"phen"
"RACGAP1"	29127	"phen"
"RAD17"	5884	"phen"
"RAD18"	56852	"phen"
"RAD21"	5885	"phen"
"RAD21L1"	642636	"phen"
"RAD23A"	5886	"phen"
"RAD23B"	5887	"phen"
"RAD50"	10111	"phen"
"RAD51"	5888	"phen"
"RAD51B"	5890	"phen"
"RAD51C"	5889	"phen"
"RAD51D"	5892	"phen"
"RAD52"	5893	"phen"
"RAD54B"	25788	"phen"
"RAD54L"	8438	"phen"
"RAD9A"	5883	"phen"
"RAD9B"	144715	"phen"
"RAE1"	8480	"phen"
"RAF1"	5894	"phen"
"RAG1"	5896	"phen"
"RAG2"	5897	"phen"
"RAI1"	10743	"phen"
"RALA"	5898	"phen"
"RALB"	5899	"phen"
"RALGAPA2"	57186	"phen"
"RALGAPB"	57148	"phen"
"RALGDS"	5900	"phen"
"RAMP1"	10267	"phen"
"RAMP2"	10266	"phen"
"RAMP3"	10268	"phen"
"RANBP1"	5902	"phen"
"RANBP17"	64901	"phen"
"RANBP2"	5903	"phen"
"RAP1A"	5906	"phen"
"RAP1B"	5908	"phen"
"RAP1GDS1"	5910	"phen"
"RAPGEF1"	2889	"phen"
"RAPGEF2"	9693	"phen"
"RAPGEF3"	10411	"phen"
"RAPGEF4"	11069	"phen"
"RAPGEF6"	51735	"phen"
"RAPGEFL1"	51195	"phen"
"RAPSN"	5913	"phen"
"RARA"	5914	"phen"
"RARB"	5915	"phen"
"RARG"	5916	"phen"
"RARRES2"	5919	"phen"
"RARS"	5917	"phen"
"RARS2"	57038	"phen"
"RASA1"	5921	"phen"
"RASA3"	22821	"phen"
"RASA4"	10156	"phen"
"RASD1"	51655	"phen"
"RASD2"	23551	"phen"
"RASGRF1"	5923	"phen"
"RASGRF2"	5924	"phen"
"RASGRP1"	10125	"phen"
"RASGRP2"	10235	"phen"
"RASGRP3"	25780	"phen"
"RASGRP4"	115727	"phen"
"RASIP1"	54922	"phen"
"RASL10B"	91608	"phen"
"RASSF1"	11186	"phen"
"RASSF2"	9770	"phen"
"RASSF5"	83593	"phen"
"RASSF9"	9182	"phen"
"RAVER1"	125950	"phen"
"RAX"	30062	"phen"
"RAX2"	84839	"phen"
"RB1"	5925	"phen"
"RB1CC1"	9821	"phen"
"RBBP6"	5930	"phen"
"RBBP7"	5931	"phen"
"RBBP8"	5932	"phen"
"RBCK1"	10616	"phen"
"RBFOX1"	54715	"phen"
"RBFOX2"	23543	"phen"
"RBL1"	5933	"phen"
"RBL2"	5934	"phen"
"RBM10"	8241	"phen"
"RBM12"	10137	"phen"
"RBM15"	64783	"phen"
"RBM20"	282996	"phen"
"RBM28"	55131	"phen"
"RBM3"	5935	"phen"
"RBM4"	5936	"phen"
"RBM44"	375316	"phen"
"RBM4B"	83759	"phen"
"RBM8A"	9939	"phen"
"RBMS1"	5937	"phen"
"RBMX"	27316	"phen"
"RBMY1A1"	5940	"phen"
"RBP1"	5947	"phen"
"RBP2"	5948	"phen"
"RBP3"	5949	"phen"
"RBP4"	5950	"phen"
"RBP7"	116362	"phen"
"RBPJ"	3516	"phen"
"RC3H1"	149041	"phen"
"RC3H2"	54542	"phen"
"RCAN1"	1827	"phen"
"RCAN2"	10231	"phen"
"RCBTB1"	55213	"phen"
"RCE1"	9986	"phen"
"RCHY1"	25898	"phen"
"RCOR2"	283248	"phen"
"RCVRN"	5957	"phen"
"RD3"	343035	"phen"
"RDH10"	157506	"phen"
"RDH11"	51109	"phen"
"RDH12"	145226	"phen"
"RDH13"	112724	"phen"
"RDH16"	8608	"phen"
"RDH5"	5959	"phen"
"RDH8"	50700	"phen"
"RDX"	5962	"phen"
"REC8"	9985	"phen"
"RECK"	8434	"phen"
"RECQL"	5965	"phen"
"RECQL4"	9401	"phen"
"RECQL5"	9400	"phen"
"REEP1"	65055	"phen"
"REEP2"	51308	"phen"
"REEP3"	221035	"phen"
"REG1A"	5967	"phen"
"REG1B"	5968	"phen"
"REG3A"	5068	"phen"
"REG3G"	130120	"phen"
"REL"	5966	"phen"
"RELA"	5970	"phen"
"RELB"	5971	"phen"
"RELN"	5649	"phen"
"REN"	5972	"phen"
"RENBP"	5973	"phen"
"RERE"	473	"phen"
"RESP18"	389075	"phen"
"REST"	5978	"phen"
"RET"	5979	"phen"
"RETN"	56729	"phen"
"RETNLB"	84666	"phen"
"REV1"	51455	"phen"
"REV3L"	5980	"phen"
"RFC2"	5982	"phen"
"RFC5"	5985	"phen"
"RFK"	55312	"phen"
"RFNG"	5986	"phen"
"RFT1"	91869	"phen"
"RFTN1"	23180	"phen"
"RFWD2"	64326	"phen"
"RFX3"	5991	"phen"
"RFX4"	5992	"phen"
"RFX5"	5993	"phen"
"RFX6"	222546	"phen"
"RFXANK"	8625	"phen"
"RFXAP"	5994	"phen"
"RGCC"	28984	"phen"
"RGMA"	56963	"phen"
"RGMB"	285704	"phen"
"RGN"	9104	"phen"
"RGPD1"	400966	"phen"
"RGPD2"	729857	"phen"
"RGPD3"	653489	"phen"
"RGPD4"	285190	"phen"
"RGPD5"	84220	"phen"
"RGPD6"	729540	"phen"
"RGPD8"	727851	"phen"
"RGR"	5995	"phen"
"RGS1"	5996	"phen"
"RGS10"	6001	"phen"
"RGS11"	8786	"phen"
"RGS12"	6002	"phen"
"RGS13"	6003	"phen"
"RGS14"	10636	"phen"
"RGS16"	6004	"phen"
"RGS2"	5997	"phen"
"RGS4"	5999	"phen"
"RGS5"	8490	"phen"
"RGS6"	9628	"phen"
"RGS7"	6000	"phen"
"RGS9"	8787	"phen"
"RGS9BP"	388531	"phen"
"RHAG"	6005	"phen"
"RHBDD2"	57414	"phen"
"RHBDD3"	25807	"phen"
"RHBDF1"	64285	"phen"
"RHBDF2"	79651	"phen"
"RHBG"	57127	"phen"
"RHCE"	6006	"phen"
"RHCG"	51458	"phen"
"RHD"	6007	"phen"
"RHEB"	6009	"phen"
"RHEBL1"	121268	"phen"
"RHO"	6010	"phen"
"RHOA"	387	"phen"
"RHOB"	388	"phen"
"RHOBTB3"	22836	"phen"
"RHOC"	389	"phen"
"RHOF"	54509	"phen"
"RHOG"	391	"phen"
"RHOH"	399	"phen"
"RHOJ"	57381	"phen"
"RHOT1"	55288	"phen"
"RHOT2"	89941	"phen"
"RIC8A"	60626	"phen"
"RICTOR"	253260	"phen"
"RIF1"	55183	"phen"
"RIMBP3"	85376	"phen"
"RIMBP3B"	440804	"phen"
"RIMBP3C"	150221	"phen"
"RIMS1"	22999	"phen"
"RIMS2"	9699	"phen"
"RIN1"	9610	"phen"
"RIN2"	54453	"phen"
"RING1"	6015	"phen"
"RINT1"	60561	"phen"
"RIPK1"	8737	"phen"
"RIPK2"	8767	"phen"
"RIPK3"	11035	"phen"
"RIPK4"	54101	"phen"
"RIPPLY2"	134701	"phen"
"RIPPLY3"	53820	"phen"
"RIT1"	6016	"phen"
"RLBP1"	6017	"phen"
"RLF"	6018	"phen"
"RLIM"	51132	"phen"
"RLN1"	6013	"phen"
"RLN3"	117579	"phen"
"RLTPR"	146206	"phen"
"RMI2"	116028	"phen"
"RMND1"	55005	"phen"
"RMRP"	6023	"phen"
"RNASE10"	338879	"phen"
"RNASEH1"	246243	"phen"
"RNASEH2A"	10535	"phen"
"RNASEH2B"	79621	"phen"
"RNASEH2C"	84153	"phen"
"RNASEL"	6041	"phen"
"RNASET2"	8635	"phen"
"RNF10"	9921	"phen"
"RNF103"	7844	"phen"
"RNF128"	79589	"phen"
"RNF135"	84282	"phen"
"RNF139"	11236	"phen"
"RNF141"	50862	"phen"
"RNF168"	165918	"phen"
"RNF169"	254225	"phen"
"RNF17"	56163	"phen"
"RNF170"	81790	"phen"
"RNF19B"	127544	"phen"
"RNF2"	6045	"phen"
"RNF212"	285498	"phen"
"RNF213"	57674	"phen"
"RNF216"	54476	"phen"
"RNF31"	55072	"phen"
"RNF41"	10193	"phen"
"RNF43"	54894	"phen"
"RNF5"	6048	"phen"
"RNF6"	6049	"phen"
"RNF7"	9616	"phen"
"RNLS"	55328	"phen"
"RNU4ATAC"	100151683	"phen"
"ROBO1"	6091	"phen"
"ROBO2"	6092	"phen"
"ROBO3"	64221	"phen"
"ROBO4"	54538	"phen"
"ROCK1"	6093	"phen"
"ROCK2"	9475	"phen"
"ROGDI"	79641	"phen"
"ROM1"	6094	"phen"
"ROR1"	4919	"phen"
"ROR2"	4920	"phen"
"RORA"	6095	"phen"
"RORB"	6096	"phen"
"RORC"	6097	"phen"
"ROS1"	6098	"phen"
"RP1"	6101	"phen"
"RP1L1"	94137	"phen"
"RP2"	6102	"phen"
"RP9"	6100	"phen"
"RPA1"	6117	"phen"
"RPAP2"	79871	"phen"
"RPE65"	6121	"phen"
"RPGR"	6103	"phen"
"RPGRIP1"	57096	"phen"
"RPGRIP1L"	23322	"phen"
"RPH3AL"	9501	"phen"
"RPIA"	22934	"phen"
"RPL10"	6134	"phen"
"RPL11"	6135	"phen"
"RPL13A"	23521	"phen"
"RPL15"	6138	"phen"
"RPL22"	6146	"phen"
"RPL24"	6152	"phen"
"RPL26"	6154	"phen"
"RPL27A"	6157	"phen"
"RPL35A"	6165	"phen"
"RPL38"	6169	"phen"
"RPL5"	6125	"phen"
"RPN1"	6184	"phen"
"RPN2"	6185	"phen"
"RPRD1B"	58490	"phen"
"RPS10"	6204	"phen"
"RPS14"	6208	"phen"
"RPS17"	6218	"phen"
"RPS19"	6223	"phen"
"RPS20"	6224	"phen"
"RPS24"	6229	"phen"
"RPS26"	6231	"phen"
"RPS6"	6194	"phen"
"RPS6KA2"	6196	"phen"
"RPS6KA3"	6197	"phen"
"RPS6KA4"	8986	"phen"
"RPS6KA5"	9252	"phen"
"RPS6KB1"	6198	"phen"
"RPS6KB2"	6199	"phen"
"RPS7"	6201	"phen"
"RPSA"	3921	"phen"
"RPTOR"	57521	"phen"
"RQCD1"	9125	"phen"
"RRAD"	6236	"phen"
"RRAGA"	10670	"phen"
"RRAS2"	22800	"phen"
"RRM2B"	50484	"phen"
"RRN3"	54700	"phen"
"RS1"	6247	"phen"
"RSAD2"	91543	"phen"
"RSC1A1"	6248	"phen"
"RSPH1"	89765	"phen"
"RSPH4A"	345895	"phen"
"RSPH9"	221421	"phen"
"RSPO1"	284654	"phen"
"RSPO2"	340419	"phen"
"RSPO3"	84870	"phen"
"RSPO4"	343637	"phen"
"RTBDN"	83546	"phen"
"RTEL1"	51750	"phen"
"RTF1"	23168	"phen"
"RTL1"	388015	"phen"
"RTN2"	6253	"phen"
"RTN4"	57142	"phen"
"RTN4R"	65078	"phen"
"RTN4RL1"	146760	"phen"
"RTN4RL2"	349667	"phen"
"RTP1"	132112	"phen"
"RTP2"	344892	"phen"
"RTTN"	25914	"phen"
"RUNDC1"	146923	"phen"
"RUNX1"	861	"phen"
"RUNX1T1"	862	"phen"
"RUNX2"	860	"phen"
"RUNX3"	864	"phen"
"RUVBL1"	8607	"phen"
"RUVBL2"	10856	"phen"
"RXFP1"	59350	"phen"
"RXFP2"	122042	"phen"
"RXRA"	6256	"phen"
"RXRB"	6257	"phen"
"RXRG"	6258	"phen"
"RYBP"	23429	"phen"
"RYK"	6259	"phen"
"RYR1"	6261	"phen"
"RYR2"	6262	"phen"
"RYR3"	6263	"phen"
"S100A1"	6271	"phen"
"S100A10"	6281	"phen"
"S100A4"	6275	"phen"
"S100A8"	6279	"phen"
"S100A9"	6280	"phen"
"S100B"	6285	"phen"
"S100G"	795	"phen"
"S1PR1"	1901	"phen"
"S1PR2"	9294	"phen"
"S1PR3"	1903	"phen"
"S1PR4"	8698	"phen"
"S1PR5"	53637	"phen"
"SAA1"	6288	"phen"
"SAC3D1"	29901	"phen"
"SACS"	26278	"phen"
"SAFB"	6294	"phen"
"SAG"	6295	"phen"
"SALL1"	6299	"phen"
"SALL2"	6297	"phen"
"SALL3"	27164	"phen"
"SALL4"	57167	"phen"
"SAMD9"	54809	"phen"
"SAMD9L"	219285	"phen"
"SAMHD1"	25939	"phen"
"SAMSN1"	64092	"phen"
"SAP30BP"	29115	"phen"
"SAR1B"	51128	"phen"
"SARDH"	1757	"phen"
"SARM1"	23098	"phen"
"SARS2"	54938	"phen"
"SART3"	9733	"phen"
"SASH3"	54440	"phen"
"SAT1"	6303	"phen"
"SATB1"	6304	"phen"
"SATB2"	23314	"phen"
"SAV1"	60485	"phen"
"SBDS"	51119	"phen"
"SBF1"	6305	"phen"
"SBF2"	81846	"phen"
"SBNO2"	22904	"phen"
"SC5D"	6309	"phen"
"SCAMP1"	9522	"phen"
"SCAP"	22937	"phen"
"SCARA5"	286133	"phen"
"SCARB1"	949	"phen"
"SCARB2"	950	"phen"
"SCARF1"	8578	"phen"
"SCARF2"	91179	"phen"
"SCD"	6319	"phen"
"SCG5"	6447	"phen"
"SCGB1A1"	7356	"phen"
"SCGB3A2"	117156	"phen"
"SCIMP"	388325	"phen"
"SCLY"	51540	"phen"
"SCMH1"	22955	"phen"
"SCN10A"	6336	"phen"
"SCN11A"	11280	"phen"
"SCN1A"	6323	"phen"
"SCN1B"	6324	"phen"
"SCN2A"	6326	"phen"
"SCN2B"	6327	"phen"
"SCN3B"	55800	"phen"
"SCN4A"	6329	"phen"
"SCN4B"	6330	"phen"
"SCN5A"	6331	"phen"
"SCN7A"	6332	"phen"
"SCN8A"	6334	"phen"
"SCN9A"	6335	"phen"
"SCNM1"	79005	"phen"
"SCNN1A"	6337	"phen"
"SCNN1B"	6338	"phen"
"SCNN1G"	6340	"phen"
"SCO1"	6341	"phen"
"SCO2"	9997	"phen"
"SCP2"	6342	"phen"
"SCPEP1"	59342	"phen"
"SCRIB"	23513	"phen"
"SCTR"	6344	"phen"
"SCUBE1"	80274	"phen"
"SCXB"	642658	"phen"
"SCYL1"	57410	"phen"
"SDC1"	6382	"phen"
"SDC3"	9672	"phen"
"SDC4"	6385	"phen"
"SDCCAG8"	10806	"phen"
"SDHA"	6389	"phen"
"SDHAF1"	644096	"phen"
"SDHAF2"	54949	"phen"
"SDHB"	6390	"phen"
"SDHC"	6391	"phen"
"SDHD"	6392	"phen"
"SDPR"	8436	"phen"
"SEC14L2"	23541	"phen"
"SEC16B"	89866	"phen"
"SEC22B"	9554	"phen"
